Family,ScientificName,ScientificNameAuthorship,Notes,TaxonId
ACANTHACEAE,"Anisacanthus thurberi","(Torr.) A. Gray",,2972
ACANTHACEAE,"Carlowrightia arizonica","A. Gray",,1215
ACANTHACEAE,"Justicia californica","(Benth.) D. Gibson",,2568
ACANTHACEAE,"Justicia longii",Hilsenb.,,10963
ACANTHACEAE,"Ruellia ciliatiflora",Hook.,,99347
ACANTHACEAE,"Ruellia nudiflora","(Engelm. & A. Gray) Urb.",,2569
AIZOACEAE,"Trianthema portulacastrum",L.,,3476
AMARANTHACEAE,"Amaranthus fimbriatus","(Torr.) Benth. ex S. Wats.",,100
AMARANTHACEAE,"Amaranthus fimbriatus var. denticulatus","(Torr.) Uline & Bray",,12050
AMARANTHACEAE,"Amaranthus fimbriatus var. fimbriatus",,,12051
AMARANTHACEAE,"Amaranthus palmeri","S. Watson",,104
AMARANTHACEAE,"Amaranthus x tucsonensis",J.Henrickson,,26541
AMARANTHACEAE,"Atriplex canescens","(Pursh) Nutt.",,127
AMARANTHACEAE,"Atriplex canescens var. linearis","(S. Watson) Munz",,12316
AMARANTHACEAE,"Atriplex elegans","(Moq.) D. Dietr.",,130
AMARANTHACEAE,"Atriplex elegans var. elegans",,,12318
AMARANTHACEAE,"Atriplex lentiformis","(Torr.) S. Watson",,134
AMARANTHACEAE,"Atriplex lentiformis subsp. lentiformis",,,11199
AMARANTHACEAE,"Atriplex polycarpa","(Torr.) S. Wats.",,149
AMARANTHACEAE,"Chenopodium berlandieri",Moq.,,154
AMARANTHACEAE,"Chenopodium incanum","(S. Watson) A. Heller",,176
AMARANTHACEAE,"Chenopodium murale",L.,,178
AMARANTHACEAE,"Chenopodium neomexicanum",Standl.,,179
AMARANTHACEAE,"Chenopodium palmeri",Standl.,,77822
AMARANTHACEAE,"Chenopodium sonorense","Benet-Pierce & M. G. Simpson",,308562
AMARANTHACEAE,"Gomphrena sonorae",Torr.,,2754
AMARANTHACEAE,"Monolepis nuttalliana","(Schult.) Greene",,89
AMARANTHACEAE,"Salsola tragus",L.,,3553
AMARANTHACEAE,"Tidestromia lanuginosa","(Nutt.) Standl.",,1
AMARYLLIDACEAE,"Allium macropetalum",Rydb.,,3405
AMARYLLIDACEAE,"Zephyranthes longifolia",Hemsl.,,271
ANACARDIACEAE,"Rhus aromatica",Aiton,,3610
ANACARDIACEAE,"Rhus lancea",L.f.,,72
ANACARDIACEAE,"Rhus trilobata",Nutt.,,3616
ANACARDIACEAE,"Rhus trilobata var. pilosissima",Engelm.,,13971
APIACEAE,"Bowlesia incana","Ruiz & Pav.",,2387
APIACEAE,"Coriandrum sativum",L.,,2391
APIACEAE,"Cyclospermum leptophyllum","(Pers.) Sprague ex Britton & P. Wilson",,203
APIACEAE,"Daucus pusillus",Michx.,,2415
APIACEAE,"Lomatium nevadense","(S. Wats.) Coult. & Rose",,2337
APIACEAE,"Spermolepis echinata","(Nutt. ex DC.) A. Heller",,2203
APIACEAE,"Spermolepis lateriflora","G.L. Nesom",,308044
APIACEAE,"Yabea microcarpa","(Hook. & Arn.) K.-Pol.",,2236
APOCYNACEAE,"Asclepias nyctaginifolia","A. Gray",,3767
APOCYNACEAE,"Cynanchum arizonicum","(A. Gray) Shinners",,974
APOCYNACEAE,"Haplophyton cimicidum","auct. non A. DC.",,9660
APOCYNACEAE,"Haplophyton cimicidum var. crooksii","L. Benson",,9933
APOCYNACEAE,"Matelea parvifolia","(Torr.) Woods.",,3794
APOCYNACEAE,"Matelea producta","(Torr.) Woods.",,3795
APOCYNACEAE,"Metastelma arizonicum","A. Gray",,10494
APOCYNACEAE,"Sarcostemma cynanchoides",Decne.,,3829
APOCYNACEAE,"Sarcostemma cynanchoides subsp. cynanchoides",,,31482
APOCYNACEAE,"Sarcostemma cynanchoides subsp. hartwegii","(Vail) R. Holm",,17368
ARISTOLOCHIACEAE,"Aristolochia watsonii","Woot. & Standl.",,786
ASPARAGACEAE,"Agave americana",L.,,3055
ASPARAGACEAE,"Agave americana var. expansa","(Jacobi) Gentry",,11037
ASPARAGACEAE,"Agave parryi",Engelm.,,3062
ASPARAGACEAE,"Agave parryi subsp. neomexicana","(Wooton & Standl.) B.Ullrich",,19494
ASPARAGACEAE,"Agave schottii",Engelm.,,3078
ASPARAGACEAE,"Dasylirion wheeleri","S. Watson",,3537
ASPARAGACEAE,"Dichelostemma capitatum","(Benth.) Alph. Wood",,2884
ASPARAGACEAE,"Dichelostemma capitatum subsp. capitatum",,,11363
ASPARAGACEAE,"Dichelostemma capitatum subsp. pauciflorum","(Torr.) G. Keator",,11364
ASPARAGACEAE,"Yucca baccata",Torr.,,2619
ASPARAGACEAE,"Yucca elata","(Engelm.) Engelm.",,2620
ASPHODELACEAE,"Asphodelus fistulosus",L.,,3459
ASTERACEAE,"Acourtia nana","(A. Gray) Reveal & R. M. King",,2733
ASTERACEAE,"Acourtia wrightii","(A. Gray) Reveal & R. M. King",,2735
ASTERACEAE,"Adenophyllum porophylloides","(A. Gray) Strother",,531
ASTERACEAE,"Ambrosia ambrosioides","(Cav.) W.W. Payne",,2749
ASTERACEAE,"Ambrosia confertiflora",DC.,,18
ASTERACEAE,"Ambrosia cordifolia","(A. Gray) W.W. Payne",,2761
ASTERACEAE,"Ambrosia deltoidea","(Torr.) W.W. Payne",,2762
ASTERACEAE,"Ambrosia dumosa","(A. Gray) W.W. Payne",,4
ASTERACEAE,"Ambrosia salsola","(Torr. & A. Gray) Strother & B.G. Baldwin",,80
ASTERACEAE,"Artemisia ludoviciana",Nutt.,,1365
ASTERACEAE,"Artemisia ludoviciana subsp. albula","(Woot.) Keck",,11159
ASTERACEAE,"Artemisia ludoviciana subsp. sulcata","(Rydb.) Keck",,11162
ASTERACEAE,"Baccharis brachyphylla","A. Gray",,1360
ASTERACEAE,"Baccharis salicifolia","(Ruiz & Pav.) Pers.",,2528
ASTERACEAE,"Baccharis sarothroides","A. Gray",,1364
ASTERACEAE,"Bahia absinthifolia",Benth.,,2812
ASTERACEAE,"Baileya multiradiata","Harv. & A. Gray",,2816
ASTERACEAE,"Bebbia juncea","(Benth.) Greene",,2821
ASTERACEAE,"Bidens leptocephala",Sherff,,1333
ASTERACEAE,"Brickellia baccharidea","A. Gray",,2840
ASTERACEAE,"Brickellia californica","(Torr. & A. Gray) A. Gray",,2843
ASTERACEAE,"Brickellia coulteri","A. Gray",,2826
ASTERACEAE,"Brickellia coulteri var. brachiata","(A.Gray) B.L.Turner",,19506
ASTERACEAE,"Calycoseris parryi","A. Gray",,2856
ASTERACEAE,"Calycoseris wrightii","A. Gray",,2857
ASTERACEAE,"Carthamus tinctorius",L.,,1165
ASTERACEAE,"Centaurea melitensis",L.,,2870
ASTERACEAE,"Chaenactis carphoclinia","A. Gray",,2867
ASTERACEAE,"Chaenactis stevioides","Hook. & Arn.",,2872
ASTERACEAE,"Chaetopappa ericoides","(Torr.) G.L. Nesom",,1185
ASTERACEAE,"Cirsium neomexicanum","A. Gray",,42
ASTERACEAE,"Conyza bonariensis","(L.) Cronquist",,3602
ASTERACEAE,"Conyza canadensis","(L.) Cronquist",,3603
ASTERACEAE,"Diaperia verna","(Raf.) Morefield",,11034
ASTERACEAE,"Dimorphotheca sinuata",Dc.,,3629
ASTERACEAE,"Eclipta prostrata","(L.) L.",,2209
ASTERACEAE,"Encelia farinosa","A. Gray ex Torr.",,3673
ASTERACEAE,"Encelia frutescens","(A. Gray) A. Gray",,3674
ASTERACEAE,"Ericameria cuneata","(A. Gray) McClatchie",,2958
ASTERACEAE,"Ericameria laricifolia","(A. Gray) Shinners",,3665
ASTERACEAE,"Erigeron divergens","Torr. & A. Gray",,1306
ASTERACEAE,"Erigeron divergens var. divergens","Torr. & A. Gray",,164372
ASTERACEAE,"Erigeron lobatus","A. Nels.",,1313
ASTERACEAE,"Erigeron tracyi",Greene,,32921
ASTERACEAE,"Eriophyllum lanosum","(A. Gray) A. Gray",,6817
ASTERACEAE,"Filago arizonica","A. Gray",,3686
ASTERACEAE,"Filago californica",Nutt.,,3687
ASTERACEAE,"Filago depressa","A. Gray",,3688
ASTERACEAE,"Fleischmannia sonorae","(A. Gray) King & H.E. Robins.",,3693
ASTERACEAE,"Gaillardia arizonica","A. Gray",,3697
ASTERACEAE,"Gaillardia pulchella",Foug.,,3731
ASTERACEAE,"Gamochaeta purpurea","(L.) Cabrera",,3732
ASTERACEAE,"Gutierrezia arizonica","(A. Gray) M.A. Lane",,3743
ASTERACEAE,"Gutierrezia microcephala","(DC.) A. Gray",,3745
ASTERACEAE,"Gymnosperma glutinosum","(Spreng.) Less.",,3750
ASTERACEAE,"Hedosyne ambrosiifolia","(A. Gray) Strother",,18284
ASTERACEAE,"Helianthus annuus",L.,,2795
ASTERACEAE,"Helianthus petiolaris",Nutt.,,2804
ASTERACEAE,"Heliomeris longifolia","(Robins. & Greenm.) Cockerell",,3819
ASTERACEAE,"Heliomeris longifolia var. annua","(M.E. Jones) Yates",,13160
ASTERACEAE,"Hemizonia kelloggii",Greene,,3822
ASTERACEAE,"Heterotheca subaxillaris","(Lam.) Britton & Rusby",,3825
ASTERACEAE,"Hymenothrix wislizeni","A. Gray",,3988
ASTERACEAE,"Isocoma tenuisecta",Greene,,4002
ASTERACEAE,"Iva ambrosiaefolia",A.Gray,,27566
ASTERACEAE,"Koanophyllon palmeri","(Gray) R.M King & H.Rob.",,32926
ASTERACEAE,"Koanophyllon solidaginifolium","(A. Gray) King & H.E. Robins.",,1914
ASTERACEAE,"Lactuca serriola",L.,,2790
ASTERACEAE,"Laennecia coulteri","(A. Gray) G.L. Nesom",,4027
ASTERACEAE,"Lasthenia californica","DC. ex Lindl.",,4033
ASTERACEAE,"Layia glandulosa","(Hook.) Hook. & Arn.",,3901
ASTERACEAE,"Logfia californica","(Nutt.) Holub",,18392
ASTERACEAE,"Machaeranthera asteroides","(Torr.) Greene",,3914
ASTERACEAE,"Machaeranthera pinnatifida","(Hook.) Shinners",,2359
ASTERACEAE,"Machaeranthera tagetina",Greene,,2363
ASTERACEAE,"Malacothrix clevelandii","A. Gray",,2379
ASTERACEAE,"Malacothrix coulteri","Harv. & A. Gray",,2380
ASTERACEAE,"Malacothrix fendleri","A. Gray",,2381
ASTERACEAE,"Malacothrix glabrata","(A. Gray ex D.C. Eaton) A. Gray",,2373
ASTERACEAE,"Malacothrix sonorae","W.S. Davis & Raven",,4172
ASTERACEAE,"Malacothrix stebbinsii","W.S. Davis & Raven",,2375
ASTERACEAE,"Matricaria discoidea",DC.,,1138
ASTERACEAE,"Monoptilon bellioides","(A. Gray) Hall",,2312
ASTERACEAE,"Parthenium incanum",Kunth,,2320
ASTERACEAE,"Pectis cylindrica","(Fern.) Rydb.",,2324
ASTERACEAE,"Pectis filipes","Harvey & A. Gray",,2325
ASTERACEAE,"Pectis filipes var. subnuda",Fern.,,13676
ASTERACEAE,"Pectis linifolia",L.,,2327
ASTERACEAE,"Pectis linifolia var. linifolia",,,134834
ASTERACEAE,"Pectis papposa","Harv. & A. Gray",,2329
ASTERACEAE,"Perityle emoryi",Torr.,,2275
ASTERACEAE,"Perityle lemmonii","(A. Gray) J.F. Macbr.",,2267
ASTERACEAE,"Porophyllum gracile",Benth.,,2284
ASTERACEAE,"Prenanthella exigua","(A. Gray) Rydb.",,2281
ASTERACEAE,"Pseudognaphalium canescens","(DC.) Anderb.",,1291
ASTERACEAE,"Pseudognaphalium leucocephalum","(A. Gray) A. Anderb.",,2407
ASTERACEAE,"Psilostrophe cooperi","(A. Gray) Greene",,2221
ASTERACEAE,"Rafinesquia californica",Nutt.,,2232
ASTERACEAE,"Rafinesquia neomexicana","A. Gray",,2233
ASTERACEAE,"Sanvitalia abertii","A. Gray",,2230
ASTERACEAE,"Senecio flaccidus",Less.,,669
ASTERACEAE,"Senecio flaccidus var. monoensis","(Greene) B.L. Turner & T.M. Barkl.",,14112
ASTERACEAE,"Senecio lemmonii","A. Gray",,306
ASTERACEAE,"Sonchus asper","(L.) Hill",,2169
ASTERACEAE,"Sonchus oleraceus",L.,,2173
ASTERACEAE,"Stephanomeria pauciflora","(Torr.) A. Nels.",,2176
ASTERACEAE,"Stylocline gnaphaloides",Nutt.,,11017
ASTERACEAE,"Stylocline micropoides","A. Gray",,2186
ASTERACEAE,"Stylocline sonorensis",Wiggins,,448
ASTERACEAE,"Symphyotrichum divaricatum","(Nutt.) G. L. Nesom",,1321
ASTERACEAE,"Thymophylla acerosa","(DC.) Strother",,373
ASTERACEAE,"Thymophylla concinna","(A. Gray) Strother",,374
ASTERACEAE,"Thymophylla pentachaeta","(DC.) Small",,375
ASTERACEAE,"Thymophylla pentachaeta var. belenidium","(DC.) Strother",,14265
ASTERACEAE,"Thymophylla pentachaeta var. pentachaeta",,,16297
ASTERACEAE,"Trixis californica",Kellogg,,2106
ASTERACEAE,"Trixis californica var. californica",Kellogg,,31440
ASTERACEAE,"Uropappus lindleyi","(DC.) Nutt.",,461
ASTERACEAE,"Verbesina encelioides","(Cav.) Benth. & Hook. f. ex A. Gray",,2002
ASTERACEAE,"Verbesina encelioides subsp. exauriculata","A. Gray",,11918
ASTERACEAE,"Xanthisma gracile","(Nutt.) D.R.Morgan & R.L.Hartm.",,32933
ASTERACEAE,"Xanthisma spinulosum","(Pursh) D.R. Morgan & R.L. Hartman",,16301
ASTERACEAE,"Xanthium strumarium",L.,,2030
ASTERACEAE,"Zinnia acerosa","(DC.) A. Gray",,1960
BIGNONIACEAE,"Chilopsis linearis","(Cav.) Sweet",,2566
BIGNONIACEAE,"Tecoma stans","(L.) Juss. ex Kunth",,2567
BORAGINACEAE,"Amsinckia intermedia","Fisch. & C.A. Mey.",,14518
BORAGINACEAE,"Amsinckia menziesii","(Lehm.) A. Nels. & J.F. Macbr.",,1881
BORAGINACEAE,"Amsinckia menziesii var. intermedia","(Fisch & C.A. Mey.) Ganders",,12054
BORAGINACEAE,"Amsinckia spectabilis","Fisch. & C.A. Mey.",,1882
BORAGINACEAE,"Amsinckia tessellata","A. Gray",,1880
BORAGINACEAE,"Cryptantha angustifolia","(Torr.) Greene",,1889
BORAGINACEAE,"Cryptantha barbigera","(A. Gray) Greene",,1891
BORAGINACEAE,"Cryptantha cycloptera","(Greene) Greene",,302198
BORAGINACEAE,"Cryptantha decipiens","(M.E. Jones) Heller",,1828
BORAGINACEAE,"Cryptantha maritima","(Greene) Greene",,1842
BORAGINACEAE,"Cryptantha micrantha","(Torr.) I.M. Johnston",,1843
BORAGINACEAE,"Cryptantha nevadensis","A. Nels. & Kennedy",,1838
BORAGINACEAE,"Cryptantha pterocarya","(Torr.) Greene",,1844
BORAGINACEAE,"Cryptantha pterocarya var. cycloptera","(Greene) J.F. Macbr.",,12672
BORAGINACEAE,"Eucrypta chrysanthemifolia","(Benth.) Greene",,2114
BORAGINACEAE,"Eucrypta micrantha","(Torr.) Heller",,2115
BORAGINACEAE,"Harpagonella arizonica","(I.M. Johnst.) Guilliams & B.G. Baldwin",,302149
BORAGINACEAE,"Harpagonella palmeri","A. Gray",,1779
BORAGINACEAE,"Lappula coronata",Greene,,154470
BORAGINACEAE,"Lappula occidentalis","(S. Wats.) Greene",,4032
BORAGINACEAE,"Lappula occidentalis var. cupulata","(A. Gray) Higgins",,13257
BORAGINACEAE,"Lappula occidentalis var. occidentalis","(S. Watson) Greene",,13258
BORAGINACEAE,"Nama demissa","A. Gray",,172333
BORAGINACEAE,"Nama demissum","A. Gray",,2033
BORAGINACEAE,"Nama hispidum","A. Gray",,2035
BORAGINACEAE,"Pectocarya heterocarpa","(I.M. Johnston) I.M. Johnston",,1789
BORAGINACEAE,"Pectocarya platycarpa","(Munz & I. M. Johnst.) Munz & I. M. Johnst.",,1790
BORAGINACEAE,"Pectocarya recurvata","I.M. Johnston",,1791
BORAGINACEAE,"Phacelia affinis","A. Gray",,2039
BORAGINACEAE,"Phacelia arizonica","A. Gray",,2041
BORAGINACEAE,"Phacelia bombycina","Woot. & Standl.",,2047
BORAGINACEAE,"Phacelia caerulea",Greene,,578
BORAGINACEAE,"Phacelia campanularia","A. Gray",,2048
BORAGINACEAE,"Phacelia crenulata","Torr. ex S. Watson",,1949
BORAGINACEAE,"Phacelia crenulata var. ambigua","(M.E. Jones) J.F. Macbr.",,13712
BORAGINACEAE,"Phacelia distans",Benth.,,1945
BORAGINACEAE,"Pholistoma auritum","(Lindl.) Lilja",,1917
BORAGINACEAE,"Pholistoma auritum var. arizonicum","(M.E. Jones) Constance",,13708
BORAGINACEAE,"Plagiobothrys arizonicus","(A. Gray) Greene ex A. Gray",,1793
BORAGINACEAE,"Plagiobothrys pringlei",Greene,,1063
BORAGINACEAE,"Tiquilia canescens","(A. DC.) A. T. Richardson",,310
BRASSICACEAE,"Arabis perennans","S. Watson",,2162
BRASSICACEAE,"Boechera perennans","(S. Watson) W. A. Weber",,9264
BRASSICACEAE,"Brassica nigra","(L.) W. D. J. Koch",,1260
BRASSICACEAE,"Brassica rapa",L.,,1261
BRASSICACEAE,"Brassica rapa var. rapa",,,12364
BRASSICACEAE,"Brassica tournefortii",Gouan,,1262
BRASSICACEAE,"Capsella bursa-pastoris","(L.) Medik.",,2166
BRASSICACEAE,"Caulanthus lasiophyllus","(Hook. & Arn.) Payson",,1268
BRASSICACEAE,"Descurainia pinnata","(Walter) Britton",,2075
BRASSICACEAE,"Descurainia pinnata subsp. pinnata",,,57133
BRASSICACEAE,"Descurainia sophia","(L.) Webb ex Prantl",,2076
BRASSICACEAE,"Draba cuneifolia","Nutt. ex Torr. & A. Gray",,2096
BRASSICACEAE,"Dryopetalon runcinatum","A. Gray",,1228
BRASSICACEAE,"Eruca sativa","P. Mill.",,1229
BRASSICACEAE,"Lepidium lasiocarpum",Nutt.,,2006
BRASSICACEAE,"Lepidium oblongum",Small,,2011
BRASSICACEAE,"Lepidium thurberi",Wooton,,2008
BRASSICACEAE,"Lepidium virginicum",L.,,2001
BRASSICACEAE,"Lepidium virginicum var. medium","(Greene) C.L. Hitchc.",,13304
BRASSICACEAE,"Lepidium virginicum var. pubescens","(Greene) Thellung",,13305
BRASSICACEAE,"Lesquerella purpurea","(A. Gray) S. Wats.",,1195
BRASSICACEAE,"Matthiola bicornis","(Sibth. & Sm.) DC.",,1198
BRASSICACEAE,"Matthiola longipetala","(Vent.) DC.",,5576
BRASSICACEAE,"Physaria gordonii","(A. Gray) O'Kane & Al-Shehbaz",,79
BRASSICACEAE,"Physaria purpurea","(A.Gray) O'Kane & Al-Shehbaz",,28086
BRASSICACEAE,"Physaria tenella","(A. Nelson) O'Kane & Al-Shehbaz",,11013
BRASSICACEAE,"Sisymbrium irio",L.,,1152
BRASSICACEAE,"Sisymbrium orientale",L.,,1154
BRASSICACEAE,"Streptanthus carinatus","C. Wright ex A. Gray",,1162
BRASSICACEAE,"Streptanthus carinatus subsp. arizonicus","(S. Watson) Kruckeb., Rodman & Worth.",,11884
BRASSICACEAE,"Thysanocarpus curvipes",Hook.,,1114
BRASSICACEAE,"Tomostima cuneifolia","Al-Shehbaz, M. Koch & Jordon-Thaden",,310307
CACTACEAE,"Carnegiea gigantea","(Engelm.) Britton & Rose",,123
CACTACEAE,"Cylindropuntia acanthocarpa","(Engelm. & Bigelow) F.M. Knuth",,59
CACTACEAE,"Cylindropuntia acanthocarpa var. acanthocarpa",,,31461
CACTACEAE,"Cylindropuntia acanthocarpa var. major","(Engelm.) D.J.Pinkava",,19513
CACTACEAE,"Cylindropuntia acanthocarpa var. ramosa","(Peebles) Backeberg",,304996
CACTACEAE,Cylindropuntia,,,4203
CACTACEAE,"Cylindropuntia acanthocarpa x spinosior",,,31967
CACTACEAE,"Cylindropuntia arbuscula","(Engelm.) Knuth",,60
CACTACEAE,"Cylindropuntia bigelovii","(Engelm.) Knuth",,48
CACTACEAE,"Cylindropuntia bigelovii var. bigelovii","(Engelm.) F.M. Knuth",,31453
CACTACEAE,"Cylindropuntia fulgida","(Engelm.) Knuth",,85
CACTACEAE,"Cylindropuntia fulgida var. fulgida",,,31454
CACTACEAE,"Cylindropuntia fulgida var. mamillata","(Schott) Backeb.",,19516
CACTACEAE,"Cylindropuntia leptocaulis","(DC.) Knuth",,61
CACTACEAE,"Cylindropuntia leptocaulis x spinosior","(Engelm.) Knuth",,33618
CACTACEAE,"Cylindropuntia spinosior","(Engelm.) Knuth",,63
CACTACEAE,"Cylindropuntia versicolor","(Engelm. Ex J. M. Coult.) Knuth",,86
CACTACEAE,"Cylindropuntia x kelvinensis","(V. Grant & K.A. Grant) P.V. Heath",,69
CACTACEAE,"Cylindropuntia x vivipara","(Rose) Knuth",,84
CACTACEAE,"Echinocereus fasciculatus","(Engelm. ex B.D. Jackson) L. Benson",,15058
CACTACEAE,"Echinocereus triglochidiatus",Engelm.,,3422
CACTACEAE,"Ferocactus cylindraceus","(Engelm.) Orcutt",,3015
CACTACEAE,"Ferocactus wislizeni","(Engelm.) Britton & Rose",,3017
CACTACEAE,"Mammillaria grahamii",Engelm.,,3387
CACTACEAE,"Mammillaria grahamii subsp. grahamii",,,134884
CACTACEAE,"Mammillaria thornberi",Orcutt,,3398
CACTACEAE,"Mammillaria viridiflora","(Britt. & Rose) Bödecker",,3399
CACTACEAE,"Opuntia chlorotica","Engelm. & Bigelow",,3350
CACTACEAE,"Opuntia engelmannii",Salm-Dyck,,3722
CACTACEAE,"Opuntia engelmannii var. linguiformis","(Griffiths) Weninger",,19549
CACTACEAE,"Opuntia microdasys","(Lehm.) Pfeiff.",,70
CACTACEAE,"Opuntia phaeacantha",Engelm.,,3384
CACTACEAE,"Opuntia phaeacantha var. laevis","(Coult.) L. Benson",,13592
CACTACEAE,"Opuntia phaeacantha var. major",Engelm.,,13593
CACTACEAE,"Opuntia santa-rita","(Griffiths & Hare) Rose",,3718
CACTACEAE,"Peniocereus greggii","(Engelm.) Britt. & Rose",,1678
CACTACEAE,"Stenocereus thurberi","(Engelm.) Buxbaum",,449
CAMPANULACEAE,"Triodanis perfoliata","(L.) Nieuwl.",,2611
CAMPANULACEAE,"Triodanis perfoliata var. biflora","(Ruiz & Pav.) Bradley",,14305
CANNABACEAE,"Cannabis sativa",L.,,3175
CANNABACEAE,"Celtis pallida",Torr.,,3163
CANNABACEAE,"Celtis pallida var. pallida",,,134797
CARYOPHYLLACEAE,"Herniaria hirsuta",L.,,3146
CARYOPHYLLACEAE,"Herniaria hirsuta subsp. cinerea","(DC.) Coutinho",,11481
CARYOPHYLLACEAE,"Loeflingia squarrosa",Nutt.,,324
CARYOPHYLLACEAE,"Silene antirrhina",L.,,522
CLEOMACEAE,"Polanisia dodecandra","(L.) DC.",,2225
CLEOMACEAE,"Polanisia dodecandra subsp. trachysperma","(Torr. & A. Gray) H. H. Iltis",,11752
CONVOLVULACEAE,"Convolvulus arvensis",L.,,3919
CONVOLVULACEAE,"Cuscuta salina",Engelm.,,3930
CONVOLVULACEAE,"Cuscuta tuberculata",Brandeg.,,3931
CONVOLVULACEAE,"Cuscuta umbellata",Kunth,,3932
CONVOLVULACEAE,"Cuscuta umbellata var. reflexa","(Coult.) Yuncker",,6530
CONVOLVULACEAE,"Cuscuta umbellata var. umbellata",,,31443
CONVOLVULACEAE,"Evolvulus alsinoides","(L.) L.",,3957
CONVOLVULACEAE,"Evolvulus nuttallianus","Roem. & Schult.",,3018
CONVOLVULACEAE,"Ipomoea barbatisepala","A. Gray",,3933
CONVOLVULACEAE,"Ipomoea costellata",Torr.,,3937
CONVOLVULACEAE,"Ipomoea cristulata","Hallier f.",,3938
CONVOLVULACEAE,"Ipomoea hederacea",Jacq.,,3994
CONVOLVULACEAE,"Jacquemontia pringlei","A. Gray",,3959
CONVOLVULACEAE,"Merremia dissecta","(Jacq.) Hallier f.",,27830
CORNACEAE,"Cornus sericea",L.,,240
CORNACEAE,"Cornus sericea subsp. sericea",,,11321
CRASSULACEAE,"Crassula connata","(Ruiz & Pav.) Berger",,1037
CROSSOSOMATACEAE,"Crossosoma bigelovii","S. Watson",,3568
CUCURBITACEAE,"Apodanthera undulata","A. Gray",,2356
CUCURBITACEAE,"Citrullus lanatus","(Thunb.) Matsum. & Nakai",,2367
CUCURBITACEAE,"Cucurbita digitata","A. Gray",,2361
CUCURBITACEAE,"Echinopepon wrightii","(A. Gray) S. Wats.",,2370
CUCURBITACEAE,"Tumamoca macdougalii",Rose,,2304
CYPERACEAE,"Cyperus esculentus",L.,,873
CYPERACEAE,"Cyperus involucratus",Rottb.,,935
CYPERACEAE,"Cyperus rotundus",L.,,822
CYPERACEAE,"Cyperus squarrosus",L.,,938
CYPERACEAE,"Schoenoplectus maritimus","(L.) Lye",,2608
EPHEDRACEAE,"Ephedra aspera","Engelm. ex S. Watson",,1244
EPHEDRACEAE,"Ephedra nevadensis","S. Wats.",,2940
EPHEDRACEAE,"Ephedra trifurca","Torr. ex S. Watson",,4096
EUPHORBIACEAE,"Acalypha neomexicana",Muell.-Arg.,,121
EUPHORBIACEAE,"Argythamnia lanceolata","(Benth.) Müll. Arg",,1473
EUPHORBIACEAE,"Argythamnia neomexicana",Müll.Arg.,,1470
EUPHORBIACEAE,"Argythamnia serrata","(Torr.) Muell.-Arg.",,1471
EUPHORBIACEAE,"Bernardia incana",Morton,,3402
EUPHORBIACEAE,"Chamaesyce abramsiana","(L.C. Wheeler) Koutnik",,1190
EUPHORBIACEAE,"Chamaesyce albomarginata","(Torr. & A. Gray) Small",,1116
EUPHORBIACEAE,"Chamaesyce arizonica","(Engelm.) Arthur",,1117
EUPHORBIACEAE,"Chamaesyce capitellata","(Engelm.) Millsp.",,1118
